Gene Set	Score	0.95 MoE	P-Value	FDR
IPA_ESRRA_UP	-0.5763994617978747		0.08664440734557596	0.5634615384615385
IPA_ZMYND11_DN	-0.5765978369205703		0.08656093489148581	0.5634615384615385
IPA_SATB2_UP	-0.5771644627275206		0.08647746243739567	0.5634615384615385
IPA_IFI16_UP	-0.5776885392637727		0.08639398998330551	0.5634615384615385
IPA_DLX2_UP	-0.5800349844615055		0.0860601001669449	0.5634615384615385
IPA_NFE2_UP	-0.5803233657954661		0.08597662771285476	0.5634615384615385
IPA_PEG3_DN	-0.5816875832043543		0.0853923205342237	0.5634615384615385
IPA_E2F7_UP	-0.5823930972556032		0.08514190317195326	0.5634615384615385
IPA_ATF5_DN	-0.5825382276679751		0.0850584307178631	0.5634615384615385
IPA_DOT1L_UP	-0.5847861473577791		0.08414023372287145	0.5634615384615385
IPA_TCEB1_DN	-0.5862208130014168		0.08347245409015025	0.5634615384615385
IPA_ATF6B_DN	-0.5862208130014168		0.08347245409015025	0.5634615384615385
IPA_PRKCD_DN	-0.588475118533337		0.08272120200333889	0.5634615384615385
IPA_TP63_UP	-0.591431509182665		0.0817195325542571	0.5634615384615385
IPA_KLF1_UP	-0.5932279016874695		0.08096828046744574	0.5634615384615385
IPA_SPI1_DN	-0.5941911645958687		0.0808848080133556	0.5634615384615385
IPA_BHLHE40_UP	-0.5957158527335921		0.08013355592654424	0.5634615384615385
IPA_ZIC1_UP	-0.5966670323965482		0.07971619365609349	0.5634615384615385
IPA_HIF1AN_UP	-0.5988495899045091		0.07929883138564274	0.5634615384615385
IPA_HOXC9_DN	-0.5990318522552563		0.07913188647746244	0.5634615384615385
IPA_E2F1_DN	-0.5991494287301442		0.07896494156928213	0.5634615384615385
IPA_THRB_DN	-0.5992837402866087		0.07888146911519199	0.5634615384615385
IPA_ARID1A_DN	-0.6009802588857059		0.07863105175292154	0.5634615384615385
IPA_NFKBIZ_DN	-0.6027890444296191		0.07796327212020034	0.5634615384615385
IPA_RXRA_UP	-0.606918845401425		0.07687813021702838	0.5634615384615385
IPA_SALL1_UP	-0.6080505781561633		0.07654424040066778	0.5634615384615385
IPA_DLX5_DN	-0.6080505781561633		0.07654424040066778	0.5634615384615385
IPA_TBP_UP	-0.6090992012621376		0.07587646076794657	0.5634615384615385
IPA_PRDM16_UP	-0.6108813683804277		0.07545909849749582	0.5634615384615385
IPA_HOXA10_UP	-0.6126371223553357		0.07512520868113523	0.5634615384615385
IPA_TWIST1_UP	-0.615008998740307		0.07454090150250417	0.5634615384615385
IPA_PAX9_DN	-0.6162855866388958		0.07378964941569283	0.5634615384615385
IPA_PITX3_UP	-0.6170794843714893		0.07303839732888147	0.5634615384615385
IPA_HOXA13_UP	-0.6170794843714893		0.07303839732888147	0.5634615384615385
IPA_ZBTB17_DN	-0.6199959936041395		0.07195325542570952	0.5634615384615385
IPA_ZBTB17_UP	-0.6199959936041395		0.07195325542570952	0.5634615384615385
IPA_TEF_UP	-0.620089704351161		0.07178631051752922	0.5634615384615385
IPA_IKZF3_DN	-0.620246294063526		0.07170283806343906	0.5634615384615385
IPA_IKZF4_UP	-0.620246294063526		0.07170283806343906	0.5634615384615385
IPA_RUNX3_DN	-0.6203325548516537		0.07145242070116861	0.5634615384615385
IPA_DEAF1_DN	-0.6216940420604814		0.07111853088480802	0.5634615384615385
IPA_NFIX_UP	-0.6235784622156979		0.07053422370617696	0.5634615384615385
IPA_KDM6B_DN	-0.625490155492064		0.06911519198664441	0.5634615384615385
IPA_YWHAZ_DN	-0.6255462325753111		0.06903171953255426	0.5634615384615385
IPA_PAX8_UP	-0.626440000100562		0.0682804674457429	0.5634615384615385
IPA_ATF7_UP	-0.6299344016238885		0.06736227045075126	0.5634615384615385
IPA_NEUROG1_DN	-0.6317146759726096		0.06602671118530885	0.5634615384615385
IPA_NFAT5_UP	-0.6340563394611171		0.06535893155258765	0.5634615384615385
IPA_NFIX_DN	-0.6341865151548883		0.0652754590984975	0.5634615384615385
IPA_RBL2_UP	-0.6351654720722756		0.06502504173622704	0.5634615384615385
IPA_HMGA1_UP	-0.6352649055059169		0.0649415692821369	0.5634615384615385
IPA_ELF5_UP	-0.6366904610818005		0.06419031719532554	0.5634615384615385
IPA_GFI1_DN	-0.6378039191855399		0.06302170283806344	0.5634615384615385
IPA_AIRE_UP	-0.6405278608104105		0.06143572621035059	0.5634615384615385
IPA_TP73_DN	-0.6406922458911596		0.06135225375626043	0.5634615384615385
IPA_HNF4A_DN	-0.64127385478689		0.060851419031719534	0.5634615384615385
IPA_NCOR1_UP	-0.6421723565280204		0.06051752921535893	0.5634615384615385
IPA_YAP1_UP	-0.642290059281889		0.06035058430717863	0.5634615384615385
IPA_ZNF217_DN	-0.6433851874445203		0.058931552587646076	0.5634615384615385
IPA_ESRRG_UP	-0.6435359263324726		0.058597662771285475	0.5634615384615385
IPA_HIF1A_UP	-0.6438360363618152		0.05834724540901502	0.5634615384615385
IPA_WT1_DN	-0.6440939252020261		0.05801335559265442	0.5634615384615385
IPA_TFAP2B_DN	-0.6458959859060087		0.05726210350584307	0.5634615384615385
IPA_IRX2_DN	-0.6458959859060087		0.05726210350584307	0.5634615384615385
IPA_POU5F1_DN	-0.6462893714998527		0.05709515859766277	0.5634615384615385
IPA_NFYA_UP	-0.6496199828404972		0.05325542570951586	0.5634615384615385
IPA_HEY2_UP	-0.6497416889347046	0.1645118678161906	0.05292153589315526	0.5634615384615385
IPA_HAND1_UP	-0.6506863262661686	0.1582410682032598	0.05250417362270451	0.5634615384615385
IPA_ZIC1_DN	-0.6517850925357626	0.23887746089204842	0.05091819699499165	0.5545454545454546
IPA_NFATC2_UP	-0.6544088355232521	0.16168911249995926	0.0498330550918197	0.5477064220183486
IPA_TFAP2B_UP	-0.6555949591700774	0.14501400046127944	0.04941569282136895	0.5477064220183486
IPA_POU2AF1_UP	-0.6570410540335412	0.15837815712743297	0.048497495826377295	0.5429906542056074
IPA_MEIS1_UP	-0.6587504874975725	0.2816887971154393	0.04699499165275459	0.5311320754716982
IPA_E2F4_DN	-0.6599699988997509	0.1803016952349423	0.046243739565943236	0.5276190476190477
IPA_TCF7L1_UP	-0.66049207817949	0.17121062522914085	0.04616026711185309	0.5276190476190477
IPA_SIX5_UP	-0.6609369590456292	0.1674485515374895	0.045909849749582635	0.5276190476190477
IPA_PLAG1_DN	-0.6614197932293743	0.1741266033818541	0.04574290484140234	0.5276190476190477
IPA_ZNF423_DN	-0.6620129371626081	0.2625844322921191	0.04540901502504174	0.5276190476190477
IPA_FOSB_DN	-0.6635568416007969	0.1492696379578607	0.04482470784641068	0.5276190476190477
IPA_MAP3K7_DN	-0.6648265446687173	0.19459177571146152	0.04424040066777963	0.5276190476190477
IPA_MXD1_UP	-0.6654256858071153	0.17691247034144156	0.043989983305509184	0.5276190476190477
IPA_NFKBIB_UP	-0.665857592890282	0.25240688013295176	0.04382303839732888	0.5276190476190477
IPA_MAFB_DN	-0.667629460151114	0.23292504519365242	0.04332220367278798	0.5276190476190477
IPA_KAT5_UP	-0.6679343644796073	0.2586678317648909	0.04323873121869783	0.5276190476190477
IPA_LHX6_UP	-0.6685419119489052	0.24416132991618852	0.04298831385642738	0.5276190476190477
IPA_POU3F1_UP	-0.6698249381291382	0.17203428449535424	0.04257095158597663	0.5276190476190477
IPA_BARHL2_UP	-0.6702700829105456		0.04240400667779633	0.5276190476190477
IPA_KLF5_UP	-0.676213128245841	0.19824756276821248	0.04115191986644407	0.5276190476190477
IPA_PRRX1_DN	-0.6827062337943584	0.16323214756333074	0.04048414023372287	0.5276190476190477
IPA_MSX2_UP	-0.6889230677698679	0.15255186613629002	0.03956594323873122	0.5276190476190477
IPA_ATF6B_UP	-0.6889596909902165	0.13891463843217708	0.039482470784641066	0.5276190476190477
IPA_TBX5_UP	-0.6987857968083292	0.1489364508974853	0.03806343906510851	0.5241379310344827
IPA_GATA1_DN	-0.6989121319549713	0.160723590431098	0.037979966611018365	0.5241379310344827
IPA_NEUROD6_UP	-0.7005467493868109	0.16874365571974734	0.03747913188647746	0.5241379310344827
IPA_DMTF1_UP	-0.7009687644093757	0.1690180216127439	0.03739565943238731	0.5241379310344827
IPA_SIRT2_UP	-0.7053935779712099	0.16735803718544426	0.03639398998330551	0.5241379310344827
IPA_FOXO1_DN	-0.7083526006408876	0.16871300695026942	0.03622704507512521	0.5241379310344827
IPA_CCNT1_DN	-0.7170544055726221	0.1527718141978363	0.0347245409015025	0.5135802469135803
IPA_PITX2_DN	-0.7276262929760082	0.14800549492798626	0.0330550918196995	0.495
IPA_HNF1A_UP	-0.730618691867936	0.14892928591366902	0.0328881469115192	0.495
IPA_PAX3_DN	-0.7317082464903316	0.1430942256794233	0.032804674457429045	0.495
IPA_HES7_UP	-0.7333018246187233	0.15884224472284444	0.032721202003338896	0.495
IPA_REL_UP	-0.7374414471272533	0.17099701643747917	0.032053422370617694	0.495
IPA_CBX2_DN	-0.7386558354661926	0.15269471644649862	0.03171953255425709	0.495
IPA_SIN3B_DN	-0.7459033609656488	0.16525520435032368	0.03063439065108514	0.495
IPA_STAT5A_UP	-0.7481275027869856	0.15320380538090433	0.029465776293823038	0.48356164383561645
IPA_KLF6_DN	-0.7501963899447373	0.16254170729837095	0.02904841402337229	0.48333333333333334
IPA_CDK2_DN	-0.7629887610538915	0.18133926931574756	0.027879799666110185	0.47042253521126765
IPA_TFDP2_UP	-0.7631636290111843		0.027796327212020033	0.47042253521126765
IPA_RELB_DN	-0.7645180303701302	0.16992055573209688	0.02746243739565943	0.47042253521126765
IPA_HNF1B_UP	-0.7665578709190671	0.17251911256561778	0.027045075125208682	0.47042253521126765
IPA_ESRRA_DN	-0.7689596555394026	0.14958034734183207	0.02679465776293823	0.47042253521126765
IPA_GLI1_UP	-0.7719159098157508	0.17814323253273395	0.026293823038397328	0.47042253521126765
IPA_TAF10_UP	-0.7743753990503476	0.16822190037430435	0.026126878130217027	0.47042253521126765
IPA_SMARCC2_UP	-0.7743753990503476	0.16822190037430435	0.026126878130217027	0.47042253521126765
IPA_TAF12_UP	-0.7743753990503476	0.16822190037430435	0.026126878130217027	0.47042253521126765
IPA_FANCD2_UP	-0.7743753990503476	0.16822190037430435	0.026126878130217027	0.47042253521126765
IPA_SMAD4_DN	-0.777241979298059	0.1795772010158282	0.025292153589315525	0.47042253521126765
IPA_IRF7_UP	-0.777573983744058	0.1686258443112944	0.025125208681135224	0.47042253521126765
IPA_STAT2_UP	-0.778846230798973	0.18408484606282025	0.025041736227045076	0.47042253521126765
IPA_TCF7L2_UP	-0.7844013351467723	0.16076331172908304	0.02345575959933222	0.47042253521126765
IPA_MITF_DN	-0.7907004662141451	0.1599247573711081	0.022621035058430716	0.47042253521126765
IPA_DDB2_UP	-0.7976777493514928	0.15126472624424556	0.021869782971619366	0.46785714285714286
IPA_JMJD6_DN	-0.7990520137786331	0.16270420768345506	0.021786310517529214	0.46785714285714286
IPA_PROX1_UP	-0.7993885480295886	0.169487719667027	0.021702838063439065	0.46785714285714286
IPA_NFATC2_DN	-0.8044658984107442	0.17058761535736067	0.021619365609348917	0.46785714285714286
IPA_FOXL2_UP	-0.8045722489646985	0.1492044835164307	0.021535893155258765	0.46785714285714286
IPA_NR1H3_UP	-0.807424870257389	0.16554039439201934	0.020951585976627714	0.46785714285714286
IPA_KDM1A_UP	-0.8119105658596578	0.18089585631233088	0.020283806343906512	0.46785714285714286
IPA_TAZ_UP	-0.8122550305599929	0.1807552891919884	0.02020033388981636	0.46785714285714286
IPA_HMGA2_UP	-0.8150309615903037	0.1505300110116709	0.020116861435726212	0.46785714285714286
IPA_TFAM_DN	-0.8169663204282671	0.17996181376491932	0.01969949916527546	0.46785714285714286
IPA_SALL4_DN	-0.8207647855515536	0.1568188252062884	0.019198664440734557	0.46785714285714286
IPA_MLXIPL_DN	-0.8242934469010511	0.1716057822006875	0.018196994991652754	0.46785714285714286
IPA_POU2F3_UP	-0.8243823530612528		0.018113522537562605	0.46785714285714286
IPA_POU2F3_DN	-0.8243823530612528		0.018113522537562605	0.46785714285714286
IPA_ELF2_DN	-0.8262897348961582		0.017779632721202004	0.46785714285714286
IPA_PITX1_UP	-0.833147661627999		0.0166110183639399	0.46785714285714286
IPA_POU5F1_UP	-0.8368579933485718	0.15960932948371706	0.016360601001669448	0.46785714285714286
IPA_RUNX2_DN	-0.83962576946537	0.1698537729319691	0.015358931552587647	0.46785714285714286
IPA_FOXC2_DN	-0.8402135240373808		0.015275459098497497	0.46785714285714286
IPA_HSF1_UP	-0.8403379318640837	0.17023556181515573	0.015108514190317196	0.46785714285714286
IPA_YBX1_DN	-0.8430400390334056	0.18254406286318267	0.014440734557595994	0.46785714285714286
IPA_SUB1_DN	-0.8430400390334056	0.18254406286318267	0.014440734557595994	0.46785714285714286
IPA_IRF5_DN	-0.8430400390334056	0.18254406286318267	0.014440734557595994	0.46785714285714286
IPA_MLX_UP	-0.8462252348715735	0.15882675125977014	0.014190317195325543	0.46785714285714286
IPA_CHD4_DN	-0.8464402158002904	0.17042044520033453	0.013939899833055092	0.46785714285714286
IPA_XRCC6_UP	-0.8471064055479965	0.17161664976574958	0.013856427378964942	0.46785714285714286
IPA_TBX1_UP	-0.8546344777885927	0.18315315791184328	0.012437395659432388	0.46785714285714286
IPA_MESP2_UP	-0.8546644159326627	0.18315517690056438	0.012353923205342237	0.46785714285714286
IPA_SPDEF_UP	-0.8554725537028213	0.15852111993355544	0.012103505843071787	0.46785714285714286
IPA_NR2C2_DN	-0.8569148924613865	0.16894591149196478	0.012020033388981636	0.46785714285714286
IPA_FUS_DN	-0.8594905006651132		0.011602671118530885	0.46785714285714286
IPA_ZIC2_DN	-0.8594906826661751		0.009766277128547579	0.46785714285714286
IPA_HOXB13_UP	-0.8594906826661751		0.009766277128547579	0.46785714285714286
IPA_HLF_DN	-0.859490809652997		0.009265442404006678	0.46785714285714286
IPA_TEF_DN	-0.859490809652997		0.009265442404006678	0.46785714285714286
IPA_CTCFL_UP	-0.8594908096537565		0.008347245409015025	0.46785714285714286
IPA_CRX_DN	-0.8594908096544752		0.007679465776293823	0.46
IPA_PAX4_UP	-0.8594908096544753		0.007345575959933222	0.46
IPA_NKX2-2_UP	-0.8594908096544753		0.007345575959933222	0.46
IPA_EMX1_UP	-0.8594908096545856		0.006176961602671119	0.43529411764705883
IPA_SALL3_UP	-0.8594908096546324		0.005008347245409015	0.375
IPA_RCOR1_DN	-0.860648272909059	0.18352654977277486	0.0039232053422370615	0.3133333333333333
IPA_BHLHE41_DN	-0.8619113685922405	0.18371182197647	0.003672787979966611	0.3133333333333333
IPA_TP63_DN	-0.8633179708555239	0.15960104740404582	0.003005008347245409	0.27692307692307694
IPA_WHSC1_UP	-0.8634406671293602	0.17191299422184755	0.002921535893155259	0.27692307692307694
IPA_HIC1_DN	-0.8634481597318528	0.18506823025764801	0.0028380634390651085	0.27692307692307694
IPA_UHRF1_UP	-0.8637399467583606	0.1736881223319569	0.002420701168614357	0.27692307692307694
IPA_PRDM5_DN	-0.8637982094297302	0.1727212563953991	0.002337228714524207	0.27692307692307694
IPA_E2F8_UP	-0.8637982094297302	0.1727212563953991	0.002337228714524207	0.27692307692307694
IPA_ASF1B_UP	-0.8637982094297302	0.1727212563953991	0.002337228714524207	0.27692307692307694
IPA_CHAF1B_UP	-0.8637982094297302	0.1727212563953991	0.002337228714524207	0.27692307692307694
IPA_NFIL3_DN	-0.8638286762817453	0.17270936379035198	0.002003338898163606	0.27692307692307694
IPA_PSAP_DN	-0.8641591968326107	0.15992066153054751	0.0017529215358931553	0.27692307692307694
IPA_POU3F1_DN	-0.8643422712845638	0.184872661425827	0.001669449081803005	0.27692307692307694
IPA_FOXF2_DN	-0.8652897913525857	0.17367724723619196	0.001001669449081803	0.27692307692307694
IPA_TEAD2_DN	-0.865777116204948	0.17298887466061183	0.0005008347245409015	0.27692307692307694
