Gene Set	C_1_tpm	C_2_tpm	C_3_tpm	VS_1_tpm	VS_2_tpm	VS_3_tpm
IPA_HOXA7_UP	9177.206197592073	9954.47972262756	8915.24737805054	9877.588838501975	7706.43795762959	8467.39059033937
IPA_HOXA9_DN	12707.376123631475	12467.855343572572	11809.846820682835	12521.575634723653	11509.65364611992	12349.247685989178
IPA_HOXA9_UP	10444.374808244036	10345.542286611559	10359.615458803366	10661.468903912042	9787.109298161164	10218.011347646667
IPA_HOXB13_DN						
IPA_HOXB13_UP				4174.616505262998		2197.561329577139
IPA_HOXB1_DN	7483.142805086214	8163.745569545579	8510.06953434553	8630.823360526016	8730.836803437729	8285.954604177374
IPA_HOXB1_UP	6814.574177296183	9554.279753272027	6074.775815982251	6072.496345617704	6130.095815614363	6353.587356901757
IPA_HOXB3_DN	15654.936898218817	15672.93740057711	15707.93837738491	15694.938014570585	15616.935837684643	15831.941838075401
IPA_HOXB3_UP	9191.661143972007	8818.867843617227	8535.463261724946	8395.019015757227	9276.460720308207	8484.16011241933
IPA_HOXB5_DN	15654.936898218817	15672.93740057711	15707.93837738491	15694.938014570585	15616.935837684643	15831.941838075401
IPA_HOXB5_UP						
IPA_HOXB6_DN	15654.936898218817	15672.93740057711	15707.93837738491	15694.938014570585	15616.935837684643	15831.941838075401
IPA_HOXB6_UP						
IPA_HOXB7_DN	15654.936898218817	15672.93740057711	15707.93837738491	15694.938014570585	15616.935837684643	15831.941838075401
IPA_HOXB7_UP						
IPA_HOXB8_DN	8502.749964132645	8671.907434606172	7859.4767649725645	8297.50284489442	8447.772203895482	7621.382816701009
IPA_HOXB8_UP	8041.7244285696315	8548.73857832822	7761.716614107295	7920.72105160555	7942.72166559902	7993.723088947517
IPA_HOXC13_DN						
IPA_HOXC13_UP						
IPA_HOXC4_DN	15654.573820838054	15672.58523585343	15707.701897868552	15694.581021507944	15616.562629099231	15831.55830311576
IPA_HOXC4_UP	3487.8419773987384	3263.8409461240917	2945.980565799691	3722.7679096470233	3105.4407499469276	3422.6676692407887
IPA_HOXC6_DN	15654.54448787685	11007.414430726703	10609.682028500218	10952.280579067801	15616.540133983406	15831.545632169626
IPA_HOXC6_UP	10683.021506952682	10884.21285372622	10180.003136946802	10364.934257041881	10426.313124965387	8727.429581043296
IPA_HOXC8_DN	7267.846096905601	6653.03900725276	6279.557427865251	6539.396357306336	6652.986459549655	6284.263800492777
IPA_HOXC8_UP	10507.55573038725	9645.40064493593	10470.677090877174	9528.696157248238	9356.846371564423	10358.755145330444
IPA_HOXC9_DN	7327.464117349949	7528.1809860792955	7781.868826167338	6005.358492241609	7226.293744571447	7048.381099861868
IPA_HOXC9_UP	7102.698222212009	7410.70681812058	7187.700594459504	7281.7032178861455	7002.695431332602	7785.717283918352
IPA_HOXD11_DN						
IPA_HOXD11_UP	14970.187585492711	15094.212481526878	9333.789095081955	8989.787171722593	14700.005526266455	14638.18390132565
IPA_HOXD8_DN	6242.674220649116	5055.641092910566	6822.690407749671	6895.692445091638	5337.6489631904915	6134.671206499358
IPA_HOXD8_UP	11245.813848345802	11352.816834586767	10960.805894339495	11336.816388046063	11051.808434039755	11625.824453687546
IPA_HOXD9_DN						
IPA_HOXD9_UP	12113.838073179048	12176.839831433073	11956.83369149838	12307.843487485095	12865.859060592182	12544.850101869288
IPA_HR_DN	6388.523479906666	6942.63818711762	5594.0383451167	6266.638369402717	5407.416769512427	5760.850828947168
IPA_HR_UP	1456.5406491607405					
IPA_HSF1_DN	13998.520536373864	14144.723819439474	13807.46282532676	14305.424814539836	13802.886914128418	13781.835171544024
IPA_HSF1_UP	13112.329171766627	13065.298755883963	13032.83447754151	12825.339751653692	12953.301598054984	12899.685354460396
IPA_HSF2_DN						
IPA_HSF2_UP	10168.494891929744	15230.440664264757	10379.916439037068	10260.684222258464	10145.82079371762	10259.1736721152
IPA_HSF4_DN						
IPA_HSF4_UP						
IPA_ID1_DN	8569.746404208236	8175.130196301426	8576.353231321911	8216.387947741188	8381.77486564036	8767.846059297108
IPA_ID1_UP	7055.19331388828	7512.109831086902	6904.5166585995985	6737.274326482238	6891.492423541049	7020.009964673322
IPA_ID2_DN	9128.671192706755	8828.808052186609	9098.754504676199	9134.378078267893	9565.777112055304	9375.05393741666
IPA_ID2_UP	8553.888316773066	8804.671311305026	8241.046389850306	8468.124364385178	8362.824668099642	8715.745406858054
IPA_ID3_DN	10119.63668773239	10100.152053611673	10619.355828928065	10330.065864860957	10543.01102301925	10455.354195578346
IPA_ID3_UP	8420.845148951232	8529.432365226185	8491.964163967783	8318.960108986672	8527.783196509386	8243.39122336968
IPA_IFI16_DN	8564.332476093952	10746.818668951702	11155.78935385558	11129.743134853421	8476.446604393863	8621.579249542803
IPA_IFI16_UP	11700.751132512705	11160.741115940305	12197.781450656017	11128.547386756076	11320.52556255184	11220.08734489749
IPA_IGFBP1_DN	9219.416115396521	10492.858817636461	9989.743423381537	9171.317538684209	10870.731754826034	10082.596204395668
IPA_IGFBP1_UP	8925.821843061021	10044.71398464459	10023.691186828526	8939.113639609406	11336.320851067936	9822.909492511679
IPA_IKZF1_DN	8834.847642886656	8679.042368684422	9093.413825033576	8622.540273781002	9070.829677183347	8832.633629817783
IPA_IKZF1_UP	10451.244570879393	11335.260844631883	10458.705585508924	10514.56079123001	10325.940386970677	10447.20385048793
IPA_IKZF3_DN	14061.892439509878	14280.898551535778	14102.893583770436	13672.881582988988	13814.885546037745	14088.893193047317
IPA_IKZF3_UP						
IPA_IKZF4_DN	10902.80427562944	10360.789149063059	11033.807931681462	11392.81795093853	9905.776450561762	10702.798693870627
IPA_IKZF4_UP	14061.892439509878	14280.898551535778	14102.893583770436	13672.881582988988	13814.885546037745	14088.893193047317
IPA_IL18_DN	9029.428181891795	8876.72370835053	9143.443495978796	9004.642462786693	9782.054210209515	8385.434879876388
IPA_IL18_UP	8964.535045898107	8338.898388639464	8598.96052598298	8419.86914804875	8593.422293733138	8383.846078909037
IPA_ILF3_DN						
IPA_ILF3_UP	10066.67907782266	6470.274124000932	6231.454774171518	5977.534295320146	6348.392830452057	4714.739295080255
IPA_ING1_DN	15688.112261610866	15527.074036534497	15360.617565425664	15587.774172116375	15514.886971162616	15749.547026081123
IPA_ING1_UP	15847.08893994454	15855.554345220056	15815.58128488165	15889.275046159837	15896.544064390657	15810.439700400684
IPA_ING4_DN						
IPA_ING4_UP	5053.641037092978	5639.657391646298	5680.658535906854	5119.642879073385	5725.659791802586	5298.647874747523
IPA_IRF1_DN	10268.484439909736	9827.640659391916	9876.020566337898	10003.993441217559	10053.624491791858	10071.533464946122
IPA_IRF1_UP	9388.765604320713	9439.601705078865	9611.618193701373	9286.014812057407	9600.396252211154	9284.894132635529
IPA_IRF2_DN				1871.5522313102756		
IPA_IRF2_UP	10267.639114063912	10315.148944133101	8811.381783227733	10455.3346330659	10260.521493883421	10094.486879101554
IPA_IRF3_DN	10485.47163348315	9503.12945483515	10302.407368977218	10305.449988206075	9767.383948124138	10517.724469420597
IPA_IRF3_UP	8513.220424649917	8780.249094855742	8591.983674947254	8368.229007615282	8668.048629173873	8477.563107047456
IPA_IRF4_DN	14380.445401899871	14463.131734946306	14325.350433875681	13969.754593209958	14500.915034757787	14531.625789118789
IPA_IRF4_UP	12157.996829390786	11204.356943336548	12013.075715558514	12027.505206588488	11182.39094194186	11945.350089068083
IPA_IRF5_DN	11066.808852671666	10993.806815329699	11006.807178144023	10832.802322013857	10711.798945049775	10570.795009909813
IPA_IRF5_UP	8897.665588073249	8439.705200678058	8522.631819473723	8554.377001566978	8421.618972104121	8745.56408785738
IPA_IRF6_DN						
IPA_IRF6_UP						
IPA_IRF7_DN	11391.747823691256	11428.107929805716	11277.566123382026	11229.782804693165	11310.094666550658	11471.245502991631
IPA_IRF7_UP	9140.727050996567	9069.656868292492	8875.334364072429	8633.151859769623	8789.629778103796	8761.004373212276
IPA_IRF8_DN	10254.784825956107	9470.58499886564	9863.052043154643	10378.725891814145	10315.936977013209	9818.440435731032
IPA_IRF8_UP	8795.819344782525	8557.735963140383	9016.152731466085	8427.15519106234	8785.496965382254	8587.084950131239
IPA_IRF9_DN	9430.275441199308	9011.90875963638	9278.65024839464	9488.432180936059	9289.262095941389	9483.160022853102
IPA_IRF9_UP	15924.455456339465	15772.457772833777	16104.639826978892	15977.462154637067	16146.508456618927	15957.45947531803
IPA_IRX2_DN	9268.758672659946	8964.750188386552	8979.75060701846	8625.740727305363	8943.749602301876	8650.741425025215
IPA_IRX2_UP						
IPA_IRX4_DN	3785.101119205428	3672.193546064548	4152.577365874837	3991.1665217248087	4604.555885652193	4639.268617555947
IPA_IRX4_UP						
IPA_ISL1_DN	5807.890173599971	6069.1493804462625	5807.762913167104	5555.520646637993	6525.959880402693	5248.999801010398
IPA_ISL1_UP	8836.110362120598	9652.301657103371	9530.566552244763	9881.23001933596	10227.201190900061	9586.754989935886
IPA_ISX_DN						
IPA_ISX_UP						
IPA_JARID2_DN						
IPA_JARID2_UP	4181.616700624557	4446.6240964549825	4284.619575230345	5047.640869640213	4663.630152663294	3757.6048672958746
IPA_JDP2_DN						
IPA_JDP2_UP	10902.80427562944	10360.789149063059	11033.807931681462	11392.81795093853	9905.776450561762	10702.798693870627
IPA_JMJD6_DN	6238.67410901394	5834.662833861139	5708.659317353087	4823.634618070344	5386.6503307214	4572.627612963034
IPA_JMJD6_UP	13137.883138616999	12958.933569714638	13124.392282848348	12832.314112668217	13264.239648376912	13140.265925013682
IPA_JUNB_DN	12603.798837612125	12608.995005512132	12884.348243077759	12838.375594556761	12715.39590077964	12742.46291555071
IPA_JUNB_UP	9201.360744868447	9127.176980401355	9062.622312043264	9276.59650671658	8994.357692430722	8969.786880443648
IPA_JUND_DN	15536.333302531893	15526.675755792943	15458.288237938343	15518.241383387069	15412.545067400266	15568.894590313272
IPA_JUND_UP	10121.074033740952	9658.470003622706	10021.504448666188	9836.341743848718	10047.925572319922	9735.217820153266
IPA_JUN_DN	10930.265317902671	10698.427856593453	10748.81197843431	10685.49187805785	10755.251863394566	10730.362132244354
IPA_JUN_UP	10590.661778272113	10098.243902490467	10420.03324743377	10214.72929127395	10367.864855449658	10160.748249478313
IPA_JUP_DN	10569.485627563525	10145.326754970632	10603.132016737356	10495.154926887088	10319.486248639549	10582.508577220344
IPA_JUP_UP	3205.824498039502	2661.411927250969	3108.4712209701893	3145.6404476381877	2548.020456503007	4281.259326050028
IPA_KAT2B_DN	12497.848790155967	12476.848204071292	12314.843682846655	12365.845106195151	12424.846752814	12672.853674194928
IPA_KAT2B_UP	1299.536267480073	1878.552426671834			2734.5763165995504	
IPA_KAT5_DN	8116.307351880645	8407.258118897385	8246.935548754369	7233.710191349958	8219.254890953227	8154.096751420013
IPA_KAT5_UP	10523.55678872157	10189.80844069663	10651.817058220831	10093.377377274142	10192.882980729217	9874.9713626205
IPA_KAT7_DN						
IPA_KAT7_UP						
IPA_KCNIP2_DN	3124.587201029234	4763.6329435427	2569.5717116485303		3206.589489550347	3602.6005414327956
IPA_KCNIP2_UP						
IPA_KCNIP3_DN	10150.306787112182	10592.898907993093	10018.589489105625	15515.886547603139	10065.733096023216	10318.654002859508
IPA_KCNIP3_UP	15458.931428095182	15265.926041697927	15518.933102622825	15515.933018896443	15307.927213867277	15492.932376994178
IPA_KCNIP4_DN						
IPA_KCNIP4_UP						
IPA_KDM1A_DN	11865.855569852985	11170.167448156179	11533.68104819703	11544.617266699615	13177.59310418634	11532.126597338105
IPA_KDM1A_UP	6149.864299115862	6466.218750379789	6141.1530939216445	5893.360313908731	5535.555998407616	5479.367360754396
IPA_KDM2B_DN						
IPA_KDM2B_UP						
IPA_KDM4B_DN						
IPA_KDM4B_UP	16387.957355365033	16272.95414585369	16380.95716000347	16379.957132094676	16402.95777399695	16490.96022997085
IPA_KDM4C_DN						
IPA_KDM4C_UP						
IPA_KDM5B_DN	13228.12839497517	12905.276340817823	12874.051120742863	12875.407229109142	13063.57727515653	12631.209457618783
IPA_KDM5B_UP	11529.878632853608	11570.579846859959	11571.67975919167	12137.91737079853	12048.695183283546	11706.794710884391
IPA_KDM6A_DN	16537.961541684177	16610.963579026164	16564.962295221627	16567.962378948007	16556.962071951268	16670.96525355382
IPA_KDM6A_UP	7157.377756075014	6985.393162159063	7711.554898135517	6927.39009210595	7382.649567406615	6897.389254818723
IPA_KDM6B_DN	10168.7837905746	10069.781027603987	9978.778487903728	10021.779687981872	9709.770980438127	9645.769194275306
IPA_KDM6B_UP		2026.556557173355	2320.5647623588093	2107.5588177856744	1882.5525383070108	1027.5286762880883
IPA_KDM8_DN	8656.481283114234	8412.167823935486	9025.009535205736	9013.582400239224	8464.533722956783	6343.218589785889
IPA_KDM8_UP			1929.553850020331		1942.5542128346542	1680.54690073061
IPA_KDR_DN	8564.990072884173	8470.707143365471	8789.878354214743	8816.441235222566	8078.690334955339	8160.472735282957
IPA_KDR_UP	8644.302483074493	8823.557600151005	8992.621383528456	8965.57136439815	8535.966449009695	8151.65942869671
IPA_KLF10_DN	10969.660320369238	10975.287871459452	10664.242225047437	10402.776506667657	10768.417801391155	10665.1041356678
IPA_KLF10_UP	6605.443632500331	7228.068002940565	5660.146136773951	6003.8777681378015	6960.452497704397	5240.678601303361
IPA_KLF11_DN	15563.934358518558	15222.924841619782	15601.935419052732	15571.93458178891	15503.932683990914	15395.929669841154
IPA_KLF11_UP						
IPA_KLF13_DN	1029.5287321056767		1051.529346099146	1308.5365186592194		799.5223130830426
IPA_KLF13_UP	13952.409035796136	13830.217845543293	13546.684567543261	13811.683598020261	13707.763327739833	13510.473104829294
IPA_KLF15_DN						
IPA_KLF15_UP	9890.995178345041	10274.204144331132	10428.038800617245	10487.145697584776	10910.521392534192	10629.233180820393
IPA_KLF1_DN						
IPA_KLF1_UP	4513.363848583015	6276.187752941054	6008.256496137547	5074.980434845198	2406.573139075991	3362.9399648327676
IPA_KLF2_DN						
IPA_KLF2_UP	10359.320234449833	9951.307312316905	10242.422969587804	9838.311833667556	10068.284007823648	10113.319062247383
IPA_KLF3_DN	9070.753146718722	8665.741843657126	9050.75258854284	9486.764756777051	9836.77452485497	8530.738075969928
IPA_KLF3_UP						
IPA_KLF4_DN	8644.774295999328	8076.598994510767	8684.968118375291	8288.51674379724	8858.364652163897	9092.231202777091
IPA_KLF4_UP	9384.42396431142	8678.219762396855	8383.572672926828	8389.391341223118	8656.765930144495	8247.669536849873
IPA_KLF5_DN	8022.976948056932	7027.7183106756775	7809.120928516196	7862.000549653616	6356.547699867778	6952.162011342232
IPA_KLF5_UP	9044.924290376119	8429.741756934332	8749.465797331106	8428.830512659928	8054.726094307345	8055.720021353202
IPA_KLF6_DN	12761.19715656155	12510.956818584771	12589.61023955145	12294.891211573315	12457.021175270538	12243.009639635971
IPA_KLF6_UP	1298.7604175363565	3097.1543016340133	1835.8078930456052	3597.952943146703	3485.2434587000384	3861.9603114799347
IPA_KLF7_DN						
IPA_KLF7_UP						
IPA_KLF8_DN	8997.449864254231	8910.587128715104	8563.83600977251	9063.618334719407	8757.566609935504	9242.455688786897
IPA_KLF8_UP						
IPA_KLF9_DN	6948.315497380111	6539.173439063596	6365.990713023641	6160.198724431523	10129.717064871893	5927.924908140877
IPA_KLF9_UP	10622.895544289106	10400.688233006447	10559.58774101353	10099.016705087592	10018.384820818306	7678.820103044064
IPA_KMT2A_DN						
IPA_KMT2A_UP	8346.376595773634	8979.306227360972	8312.092830633788	8182.871962717175	8520.89781480637	8222.920848445076
IPA_KMT2C_DN						
IPA_KMT2C_UP	9413.762719435084	9993.77890653564	10085.781474144693	8870.74756495991	8889.748095226996	10321.78806062009
IPA_KMT2D_DN						
IPA_KMT2D_UP	8874.420849805987	8910.502001201783	8039.677158144326	7602.933361034777	8562.27926219874	8376.682722231866
IPA_LBX1_DN						
IPA_LBX1_UP						
IPA_LDB1_DN						4653.6298735753535
IPA_LDB1_UP	4593.336514385175	4608.9137024576585	4659.598145899968	5771.356077000262	4936.940648142021	4730.841986358009
IPA_LDB2_DN						
IPA_LDB2_UP			2516.570232482445	881.5246016041555	2572.5717953749127	3134.587480117175
IPA_LEF1_DN	8973.614226948546	10657.49977250647	9971.73995080276	9827.316147373456	10636.902402410442	9642.300470472353
IPA_LEF1_UP	9905.441245485572	10703.129463255427	9946.92424549704	9638.79726097675	9987.241329359373	10223.073680684742
IPA_LHX2_DN	6683.56934132073	5705.12514047668	6963.483914209094	6877.48034823841	6513.846213963765	5559.780819754137
IPA_LHX2_UP	7258.895640927973	6879.26099240311	6712.461451107538	6585.6177825200475	6976.462943735899	6920.499348867101
IPA_LHX6_DN	8608.131261843215	8382.092285560604	8501.87064870792	8977.920483350532	8493.914284163879	8170.6451239838025
IPA_LHX6_UP	11404.090332188664	11213.892453238304	11278.287782326212	9719.957439197933	11319.935504745838	9292.002219199312
IPA_LITAF_DN	9838.552246729234	9768.543957585955	9596.295478657417	10786.593524989165	10175.454563224315	10537.582947260607
IPA_LITAF_UP	3419.531779956871	4565.537534416911	4178.300485678728	5506.320900728244	3667.8825395617264	4604.374373331971
IPA_LMO1_DN	10479.792470209552	9796.773408503208	9928.777092464024	11221.813178534745	10863.803187186471	10070.781055512782
IPA_LMO1_UP	10479.43284957701	9796.408596157027	9928.319787895995	11221.446022896645	10863.443818039801	10070.412308130655
IPA_LMO2_DN						
IPA_LMO2_UP	10583.320223177603	8621.264544389116	10508.20704475573	8738.958384702702	10477.344906394712	9568.563699944836
IPA_LMO3_DN	11224.813262261128	11422.818788202352	11631.824621140311	11430.819011472704	11306.815550782241	11745.827802742833
IPA_LMO3_UP						
IPA_LMX1A_DN						
IPA_LMX1A_UP	3562.5994250810327	2749.5767352314615	3825.6067650938703	3518.598197094094	2569.5717116485303	3837.6070999994
IPA_LRPPRC_DN						
IPA_LRPPRC_UP	1560.5435516753232	3662.602215960439	3806.6062348267833	3924.609528064483	3787.6057045596963	4307.620217132609
IPA_LRRFIP1_DN						
IPA_LRRFIP1_UP			2516.0978788712723	881.3170806557047	2572.242366730671	3134.3763326816406
IPA_MAFB_DN	13913.97904928572	16552.626757666774	16454.713621842366	14013.70619919241	13894.187606850166	13955.839121658935
IPA_MAFB_UP	4859.123263230568	5313.417847857934	4633.096255780468	5364.426201000224	5158.116414615891	3875.62841215033
IPA_MAFF_DN						
IPA_MAFF_UP	12042.76589350475	11889.745023562398	12459.133840390494	11877.142962037587	12721.178470059494	11877.592830930747
IPA_MAFG_DN						
IPA_MAFG_UP	9890.700928684517	11197.942948007145	12327.730057840545	12723.133023535458	11272.847296833967	11096.351061815316
IPA_MAFK_DN						
IPA_MAFK_UP	1968.6100961059908	2726.1387938187945		3938.1351939720203	4772.1620150726885	3738.1286352221273
IPA_MAF_DN	9341.827038764355	8291.85667238464	8627.586016973137	8018.713659540432	9084.42419715448	8042.334432122397
IPA_MAF_UP	7689.231149852805	7161.503539228975	7225.999065816271	8634.561750551016	6711.433880032136	8346.56278323305
IPA_MAP3K7_DN	6180.627248352963	5235.449175965392	5710.288000830679	5194.211439323671	4925.207765225206	4988.843688021109
IPA_MAP3K7_UP	8851.383380195586	8014.47180494776	9477.639248835612	8845.526753252589	8536.502673864987	8008.449108866707
IPA_MAPK8IP1_DN						
IPA_MAPK8IP1_UP	10752.739265823026	10515.67279387379	10593.208534197718	10746.707666198	10662.94507841205	10334.520282192136
IPA_MAX_DN	12793.427458880917	12890.285945762535	12840.912108707491	13171.817814348899	12311.091452518569	13113.313007437582
IPA_MAX_UP	8339.949525552342	7690.801496795013	7678.45997232897	6833.910923078064	7898.64945957483	7788.814764438322
IPA_MBD1_DN	6538.677534347126	8676.246246169292	5676.990178398157	5284.872027625915	5544.543706909154	5550.38504927336
IPA_MBD1_UP						
IPA_MBD2_DN	11454.197787868206	12679.878825820895	12752.96619085687	12743.952174108326	12696.80222754965	12699.003710000938
IPA_MBD2_UP	11247.095142886781	11002.087281147356	11077.935443784809	10904.748446976748	11007.34123741114	11549.096667908523
IPA_MECOM_DN						
IPA_MECOM_UP	6904.614587637953	6706.918571271067	7101.535871571165	6778.382226696038	5997.955624415689	6481.778628666889
IPA_MECP2_DN	10288.944355880347	9838.924291301964	8082.2915721324225	11274.028332749325	8527.031775326792	9319.314844728115
IPA_MECP2_UP	8414.299936601214	9486.124556905352	14613.270347221414	8811.66957570333	6776.659900957198	9036.541002772103
IPA_MED13_DN	10195.227527186487	9697.193740098626	10295.00001132832	10300.250884995121	9299.420978632033	9604.984696802774
IPA_MED13_UP						
IPA_MED14_DN	15297.926934779338	15230.925064890134	15161.923139183345	15244.925455613253	15279.926432421044	15303.927102232103
IPA_MED14_UP						
IPA_MED1_DN	4864.019957573313	3923.8196793628167	3541.8944413473446	4422.427618864745	4257.901137283692	4665.574876726586
IPA_MED1_UP	13551.794825246554	13232.248105546014	13459.691814560178	12864.979620687875	13901.592904145442	13233.745863092574
IPA_MED28_DN	10256.24576697915	9785.238462699539	11670.87034392224	9938.170880192785	11836.32722655365	11961.187952176082
IPA_MED28_UP						
IPA_MEF2C_DN	9207.638803594074	11343.752156135104	9140.989464056254	9101.748815057235	9998.038560969584	8812.913808337102
IPA_MEF2C_UP	6497.150898889989	5976.356926591971	6157.19321281902	5795.234414238691	6515.557663151919	6269.977949382793
IPA_MEF2D_DN	14622.908096343346	14522.90530546394	14488.904356564943	14684.909826688578	14718.910775587576	14841.914208369246
IPA_MEF2D_UP	7684.223729386663	5423.368205270888	6312.941555646341	5388.56125329	5429.315578432561	5378.945342249187
IPA_MEIS1_DN	15450.931204824828	15136.922441463494	15478.931986271064	15432.930702466536	15523.933242166795	15335.927995313512
IPA_MEIS1_UP	12311.528903142143	12168.722686006457	12196.046020895898	12354.83359062892	10470.116865217278	10456.140987379946
IPA_MEIS2_DN	12230.47231366376	12400.980782466328	12141.02159500854	11847.961127130267	12522.489710020567	12320.818974904952
IPA_MEIS2_UP	7729.792251590949	7695.201313971826	7584.6163517923405	7916.572236210649	7783.652888582645	8247.099748245984
IPA_MEOX2_DN	9238.04933876325	8754.148509067509	8205.267352052924	8012.881556728455	7948.743847994948	9271.78312375477
IPA_MEOX2_UP	7028.9696406324465	7930.761344376342	8693.44473787789	8064.023503874112	7395.460216408175	7131.273305962073
IPA_MESP1_DN						
IPA_MESP1_UP	12355.84482710721	12382.84558064465	12047.83623119864	12465.847897074556	12434.847031901942	12342.844464292888
IPA_MESP2_DN						
IPA_MESP2_UP	10605.18191968383	10525.045940449005	10334.287504544825	10029.09696057159	9945.066538287836	9737.054006539489
IPA_MIER1_DN	11020.80756886714	11278.814769336008	10712.798972958568	10840.802545284208	10754.80014512792	11714.826937570217
IPA_MIER1_UP						
IPA_MITF_DN	9503.982789564689	9589.806099823569	9307.550017673106	8372.416848877978	9017.978542996765	8126.193147385831
IPA_MITF_UP	14092.11890297538	14045.376952972585	14070.639754261563	14243.756558800158	14042.0799118728	13925.280541512519
IPA_MLLT3_DN						
IPA_MLLT3_UP	3906.1798771983276	4964.199190624146	4956.723208890549	4879.193636619013	2341.1100753544692	5252.202790959428
IPA_MLXIPL_DN	12860.242284152107	13333.270672109738	13113.025811757096	12638.323793588565	12424.482641948365	12560.205931761047
IPA_MLXIPL_UP	10355.11562956956	11541.525015864534	11592.842059840781	10403.00526197096	11346.310382520433	11270.942849911666
IPA_MLXIP_DN	6773.689040218763	6152.671708857651	6378.678016245109	6727.687756414236	6849.691161287112	6892.692361365256
IPA_MLXIP_UP	7829.718511905291	8289.73134995056	8778.744997350856	8727.743574002357	8487.736875891784	8602.7400854031
IPA_MLX_DN						
IPA_MLX_UP	14104.299729285287	14638.190069513432	14702.513997058273	13382.18309192322	13634.930196224648	13360.175556128159
IPA_MMP3_DN	10726.954133159781	9229.375624047194	10113.071061959256	8941.86090321053	10779.65990546433	9637.437008253804
IPA_MMP3_UP	9710.145328283756	9943.663920140436	9587.931903107012	9659.495956263916	9599.564415054381	9430.27833141882
IPA_MNAT1_DN						
IPA_MNAT1_UP	8145.18480762032	8167.462105954863	8446.177386436153	8397.874892236468	8201.302744697536	8706.994071371431
IPA_MNT_DN	11701.802008162345	12485.99304257643	12592.146179001911	12877.986352393116	12749.686587828282	12773.774574124585
IPA_MNT_UP	16460.959392707016	15995.946415117665	16186.951745697379	16313.955290114252	16006.946722114408	16392.957494909006
IPA_MSLN_DN						
IPA_MSLN_UP	14070.892690689025	14093.893332591288	13849.886522845538	13907.888141555593	13757.883955236483	14078.892913959377
IPA_MSX1_DN	8660.48141223123	8838.47878873163	9324.460173047179	8605.49556238465	8788.522969585589	8407.488891996414
IPA_MSX1_UP	7182.403985253787	6350.126576617826	7302.177415504389	6508.641218251424	6574.800523574974	6081.427702704937
IPA_MSX2_DN	11661.504122698334	11759.031208599965	11943.408146354002	9305.922451508772	11541.667149738614	11236.241707209763
IPA_MSX2_UP	8735.845716491307	8692.64165593631	8795.43600901807	8285.272701391323	7778.878117451462	8557.213058865502
IPA_MTA1_DN	9821.793538895328	9793.346524198627	9950.016325639412	9793.12292624063	9763.750838513142	9786.5058230374
IPA_MTA1_UP	8415.67711452299	8370.772390747816	8682.060322898495	8126.006814028939	8360.158403732592	13089.48481720621
IPA_MTA2_DN	2232.5623063849316	3262.5910524428145	2602.572632638734	3364.593899139809	4422.623426643925	4239.618319334612
IPA_MTA2_UP						
IPA_MTA3_DN						
IPA_MTA3_UP	8926.463897280817	12693.452497920016	9437.656853560324	8435.433974167949	13063.471197334547	8671.70281917323
IPA_MTF1_DN						
IPA_MTF1_UP	11982.006724337522	11618.580884559182	11933.079181054973	12252.764232006319	12329.466347202213	12109.208865230843
IPA_MXD1_DN						
IPA_MXD1_UP	15557.934191065793	15581.93486087685	15593.93519578238	15548.933939886647	15396.929697749949	15418.93031174342
IPA_MXI1_DN	16306.14221073717	16204.979179508067	16195.322074579566	16231.07792392723	16216.373664609813	16185.751667569706
IPA_MXI1_UP						
IPA_MYBBP1A_DN						
IPA_MYBBP1A_UP	10425.790963134674	10545.79431218996	10630.796684437455	11117.810276020164	10369.789400242205	10411.790572411557
IPA_MYBL1_DN	9796.415992193866	10000.429081783912	9850.490427025097	11859.47703043327	11947.449706961466	11477.465029316261
IPA_MYBL1_UP	5684.778852505654	5856.036393937311	4795.0273972621035	6233.398369370963	5140.693674348494	4968.295900161876
IPA_MYBL2_DN	14351.923735255014	14339.119339734343	14372.904423621378	14352.659707161829	14360.797929746463	14440.535436550865
IPA_MYBL2_UP	15328.097965523222	14717.141122461335	14271.364165932828	14324.17916305003	14776.023732369069	13837.78861233603
IPA_MYB_DN	9335.713219039077	8415.652788975081	9095.84953856385	9674.790930641659	9912.852792891834	9743.954979142285
IPA_MYB_UP	9850.44622699693	9497.19642893049	9595.208065369838	9505.31005982037	9306.821208601654	9489.551455957358
IPA_MYCBP_DN						
IPA_MYCBP_UP	16728.974418816462	16693.08230769375	16713.42744523161	14872.01052221906	16769.825233972402	16792.65128184
IPA_MYCN_DN	12310.473873516537	12194.658143734232	11804.645792597863	11783.952752423702	12265.26165518287	12041.204446872178
IPA_MYCN_UP	16396.777249247018	16433.03977516603	16446.064724037547	16412.842967075034	16527.96153519996	16320.239105631306
IPA_MYC_DN	11535.868872829917	11328.342127049833	11476.706506854136	11305.396511361369	11453.955562089881	11350.946805433563
IPA_MYC_UP	13608.192749511836	13419.549653637381	13551.823046652959	13292.325776212423	13492.127065263812	13321.041381073708
IPA_MYF5_DN	6085.412084848323	5955.400418646641	5896.3688808290935	5733.390957301109	4466.4045213519585	6513.410828918114
IPA_MYF5_UP	5000.712809277414	4826.729691396745	4480.440729744191	4036.271150645787	5272.543317813631	4228.937958787366
IPA_MYF6_DN						
IPA_MYF6_UP	13910.256803163642	13866.234921447636	13859.33676632189	13703.254458693718	13809.188478621894	14138.262971351827
